ID,Name,Age,Gender,City,Country,CreditCard,FullAddress,UserSignUpDate,UserLastPurchaseDate,UserStatus,UserTotalPurchases,UserSegment,UserLocation,UserSourceType,UserLastLoginDate,UserPurchaseFrequency,Product Name,Category,Subcategory,Price,Date_Purchase,Quantity,Rating,Comment
253,Cynthia Johnston,59,F,Port Amber,United Kingdom,2453898309081706,"6890 Elizabeth Forest Apt. 774, North Sarahchester, NM 10003",2022-12-01,2023-04-29,Churned,2,Occasional Shopper,Camposchester,Paid Ads,2023-06-20,Yearly,SpeakerPro,Electronics,Speaker,-82,2023-05-16,-4,0,Shoulder physical allow man current southern five everything.
1423,Denise Jones,47,F,East Abigailhaven,Lao People's Democratic Republic,2277608925919732,"36219 Brenda Coves, North Anthony, NM 14897",2022-11-20,2022-12-24,Churned,13,High Value,Port Elijahport,Organic Search,2023-06-11,Yearly,TastyVegetables,Grocery,Vegetables,974,2021-07-31,9,6,Ground care return during side.
1072,Alyssa Hartman,40,F,North Kathrynbury,Czech Republic,2713291243593687,"32519 Kevin Street, Littlemouth, MA 72930",2022-10-07,2023-02-15,Churned,13,High Value,Danieltown,Organic Search,2023-05-08,Yearly,EducationalTales,Books,Educational,549,2023-05-09,-1,6,Central night whatever question agency sport.
642,Wanda Cooper,34,M,East Deborahfurt,Argentina,2720285171205679,"23616 Kathryn Turnpike, Jacksonshire, FL 59628",2023-02-06,2023-04-30,Churned,13,High Value,Lake Ashley,Organic Search,2023-06-25,Yearly,ProPants,Clothing,Pants,202,2021-03-06,10,3,Big model test goal sport oil program.
545,Barbara Oneal,88,F,East Danielville,Lao People's Democratic Republic,2251987196836761,"096 Rachel Stream, Davisstad, VT 17200",2023-08-10,2023-08-21,Active,8,Frequent Shopper,Bautistafort,Paid Ads,2023-08-21,Monthly,Non-fictionGuide,Books,Non-fiction,-41,2021-08-05,1,3,Catch resource add give choice.
477,Jennifer Gibson,-1,M,Jonesport,Guadeloupe,2245851640348014,"53128 Sharon Brook Suite 011, Rogerville, KY 30589",2023-04-29,2023-06-05,Active,2,Occasional Shopper,West Brett,Paid Ads,2023-07-23,Yearly,SpeakerMaster,Electronics,Speaker,163,2020-08-25,1,1,Tree professor fund.
949,Christina Dorsey,150,M,New Sharon,Central African Republic,2295168659341148,"199 Jeffrey Meadow, Bartonport, DC 86388",2022-05-07,2023-05-16,Churned,1,Occasional Shopper,Port Sarah,Paid Ads,2023-06-12,Yearly,PantsWear,Clothing,Pants,535,2022-10-06,-3,0,Remain tend bag.
843,Natalie Smith,39,M,Lake Jeffreytown,Grenada,2257049230592076,"877 Melissa Union Suite 163, South Andrew, WI 20013",2023-05-19,2023-08-23,Active,12,High Value,Goodmanbury,Paid Ads,2023-08-23,Monthly,FreshBeverages,Grocery,Beverages,-11,2022-04-02,9,5,Term lead speak operation relate.
63,Robert Rivera,32,M,Carrville,Saint Vincent and the Grenadines,2363378653232949,"42125 Kevin Throughway Apt. 903, New Jennifer, NV 45169",2023-06-20,2023-07-22,Active,2,Occasional Shopper,Lake Paulfort,Organic Search,2023-08-02,Yearly,TastySnacks,Grocery,Snacks,-52,2022-07-07,-1,1,Lay wrong my new.
413,Emily Taylor,5,F,North Cassiehaven,Maldives,2437878290970415,"2574 Jeremy Mews, Port Christianland, PR 40725",2021-12-09,2023-06-16,Active,10,Frequent Shopper,Nathanielmouth,Organic Search,2023-06-22,Yearly,TastyVegetables,Grocery,Vegetables,-61,2020-11-08,9,5,Huge never admit rest western among magazine.
384,Clinton Anderson,4,F,Pamelaville,Belarus,2274323353775225,"3475 Pamela Estate Apt. 953, Lake Jennifer, KY 92075",2022-02-03,2023-05-04,Churned,10,Frequent Shopper,West Dawnshire,Organic Search,2023-06-24,Yearly,BeveragesBurst,Grocery,Beverages,836,2021-11-27,-5,0,Fish important spend century common.
974,Beth Bruce,150,M,Kellishire,Sao Tome and Principe,2720268333786315,"36705 Charles Creek Apt. 170, Port Morganview, VI 28718",2023-08-19,2023-08-20,Active,13,High Value,Stewartborough,Referral,2023-08-22,Monthly,SpeakerMaster,Electronics,Speaker,891,2022-06-08,-2,2,Deal and already culture consider.
884,Tammy Hurst,58,F,Hudsonstad,Korea,2239492869872372,"3707 Abigail Creek Apt. 445, West Ariel, DE 30322",2023-07-10,2023-08-21,Active,9,Frequent Shopper,Allenside,Organic Search,2023-08-21,Monthly,FictionTales,Books,Fiction,75,2022-02-18,5,3,Door type face their toward through offer.
451,Christopher Munoz DDS,25,M,Andersonburgh,Saint Kitts and Nevis,5474473861158058,"PSC 0564, Box 2865, APO AE 74878",2021-08-27,2023-07-08,Active,1,Occasional Shopper,North Richardtown,Organic Search,2023-07-26,Yearly,Non-fictionTales,Books,Non-fiction,361,2021-08-14,1,3,Explain guy reveal way stock.
1258,Alexander Francis,27,F,Douglasberg,Hong Kong,2516026756634885,"9132 Roger Shore Suite 788, Yoderbury, NV 69886",2022-08-27,2023-03-12,Churned,12,High Value,Wilkinsonland,Paid Ads,2023-06-07,Yearly,ChairPlus,Furniture,Chair,-27,2021-12-29,-4,0,Possible decision outside accept simple oil.
656,Andrew Craig,5,M,Taraton,Micronesia,2257081463901997,"79809 Martin Landing Suite 749, Kristenberg, FM 73100",2022-10-15,2022-12-06,Churned,10,Frequent Shopper,Oneillport,Referral,2023-03-08,Yearly,The Art of Educational,Books,Educational,933,2021-09-28,7,0,Until firm coach sense.
1327,David Shepherd,48,M,Myerstown,Belarus,2605633494843785,"1392 Griffin Lane Apt. 633, Collinsport, HI 42819",2022-02-06,2023-07-18,Active,8,Frequent Shopper,Carrillobury,Referral,2023-08-16,Yearly,MegaPhone,Electronics,Phone,-8,2023-02-10,-3,6,Put growth until fact this clearly.
369,April Flores,150,M,Claytonberg,Somalia,2494305817092317,"6174 Joseph Lane Apt. 767, South Lindseytown, HI 21450",2023-04-14,2023-07-30,Active,15,High Value,Rodriguezton,Paid Ads,2023-08-13,Monthly,FictionTales,Books,Fiction,78,2023-04-12,0,-1,Year prepare everybody new seven newspaper across.
689,Holly Evans,91,F,Clarkmouth,Togo,2410368399564716,"724 Lisa Ports, Stevenborough, UT 49232",2022-11-24,2023-01-18,Churned,12,High Value,West Henry,Referral,2023-05-26,Yearly,SnacksBurst,Grocery,Snacks,-86,2020-12-19,-3,0,See upon star stuff perform crime.
219,Mrs. Lisa Fleming,1,F,Nicholsonshire,Lao People's Democratic Republic,5177963835023800,"052 Aaron Roads Suite 428, Taylorland, CT 63786",2021-10-27,2022-11-25,Churned,14,High Value,Ellisonton,Referral,2023-07-20,Yearly,FictionGuide,Books,Fiction,677,2020-09-07,9,2,Probably it parent.
1401,Stacy Mckinney,150,F,North Steven,Mongolia,2222867772730370,"PSC 0151, Box 4828, APO AE 08776",2023-05-28,2023-07-25,Active,5,Occasional Shopper,Mendezshire,Paid Ads,2023-08-19,Yearly,VegetablesBurst,Grocery,Vegetables,-71,2021-10-14,-2,5,She not simple audience reach listen eight.
1320,Daniel Jacobs,77,F,Woodberg,Mismatched Country,2265532972946519,"Unit 1754 Box 1609, DPO AP 88404",2022-04-30,2022-05-03,Churned,5,Occasional Shopper,Port Laurenport,Paid Ads,2022-07-21,Rarely,,Grocery,Snacks,-19,2021-08-23,-1,4,Dream one institution she itself national.
21,Susan Martin,150,F,South Joseph,Algeria,2702770504218160,"73622 John Valley, Lake Julieport, AS 03714",2022-06-05,2023-05-27,Churned,12,High Value,North Katherinemouth,Referral,2023-08-12,Yearly,The Art of Fiction,Books,Fiction,-4,2021-07-16,-3,5,Improve open example television significant.
760,Mercedes Allen,150,M,Port Samanthaville,Mismatched Country,2248732544933761,"945 Murillo Fall Suite 908, West Laurenburgh, HI 07687",2022-11-30,2023-01-30,Churned,13,High Value,West Melanieshire,Organic Search,2023-03-01,Yearly,,Electronics,Laptop,368,2020-09-07,-4,1,Rule prepare college two year indeed.
869,Kristen Wilson,42,F,New Jennaville,El Salvador,2707374189280416,"PSC 8033, Box 5606, APO AE 35172",2022-12-09,2023-02-04,Churned,9,Frequent Shopper,Markbury,Referral,2023-07-25,Yearly,ComfortChair,Furniture,Chair,653,2022-08-13,-5,2,Rule agree attack building.
420,Darrell Perry,4,F,West Eric,New Caledonia,2715186173167122,"150 Darrell Views Apt. 448, Guzmanhaven, FL 37099",2021-11-10,2023-06-17,Active,4,Occasional Shopper,Pamelabury,Referral,2023-06-21,Yearly,,Electronics,Laptop,-34,2022-05-12,4,1,Once authority media action billion member commercial.
199,Zachary Mcintyre,150,M,Stevensfurt,Romania,2257307586772217,"Unit 7205 Box 1355, DPO AE 26839",2023-07-13,2023-07-13,Active,2,Occasional Shopper,Michaelberg,Paid Ads,2023-08-06,Yearly,UltraSpeaker,Electronics,Speaker,-79,2023-05-01,7,3,Peace bag air.
450,Megan Gonzalez,23,F,East Jenniferfurt,Ukraine,5415153100462923,"1483 Alex Way, East Kelly, MD 10316",2022-02-20,2023-03-02,Churned,7,Frequent Shopper,South Nicole,Paid Ads,2023-06-14,Yearly,ProBeverages,Grocery,Beverages,-6,2021-02-14,5,5,Eight another thought build thank travel.
1161,Luke Gonzalez,150,M,Denisechester,Jamaica,2453777699760626,"4342 Stephen Turnpike, North Stevenshire, MT 83137",2023-02-28,2023-03-23,Churned,5,Occasional Shopper,Hannahfort,Paid Ads,2023-08-01,Yearly,MegaSpeaker,Electronics,Speaker,633,2023-05-17,3,-1,Leave own voice explain between large share.
1019,Mary Craig,57,M,Bergerburgh,Argentina,5543317411767602,"278 Rebecca Mall, Jacquelinefort, ND 07301",2021-10-02,2023-04-03,Churned,12,High Value,East Jenniferhaven,Referral,2023-08-21,Yearly,FictionGuide,Books,Fiction,-57,2021-03-14,2,0,Whether among sure every.
911,Amy Arnold,65,F,Williamsview,Cook Islands,2459337312070459,"981 Morgan Street Suite 220, Thomasberg, MD 61457",2022-10-13,2022-11-01,Churned,1,Occasional Shopper,Nicholasshire,Referral,2023-02-26,Yearly,The Art of Fiction,Books,Fiction,-8,2023-04-18,7,6,Dinner road design test hard whose without against.
696,Jonathan Cabrera,99,M,Port Elizabeth,Japan,2709703279666639,"27532 Greene Crossroad Suite 294, West Toddview, IN 33001",2022-02-19,2022-10-12,Churned,2,Occasional Shopper,Courtneymouth,Referral,2022-11-02,Yearly,UltraLaptop,Electronics,Laptop,-66,2023-02-07,0,3,Thing manage since allow.
811,Kristina Stewart,150,M,Port Cynthia,Liechtenstein,2363225844370536,"693 Li Turnpike, Jimenezton, NV 18684",2022-08-24,2023-06-04,Active,13,High Value,Kimberlyberg,Paid Ads,2023-06-24,Yearly,Non-fictionGuide,Books,Non-fiction,703,2022-02-22,1,2,Color same audience clearly star.
1236,Timothy Fisher,15,M,Robertville,Moldova,5416386124871351,"419 Lam Parkways Apt. 193, Torresborough, NY 68090",2022-11-03,2023-06-05,Active,2,Occasional Shopper,Brookeland,Paid Ads,2023-06-29,Yearly,The Art of Educational,Books,Educational,309,2022-01-03,-2,6,Me see behind responsibility blue whether watch.
1470,Kristen Mendoza,0,M,Markland,Estonia,2315615806983277,"PSC 9609, Box 2798, APO AA 77420",2022-12-24,2023-07-16,Active,4,Occasional Shopper,Thompsonborough,Referral,2023-08-18,Yearly,SnacksPlus,Grocery,Snacks,397,2021-02-12,-1,6,Central name culture.
910,Jacob Martinez,-2,M,South Stevehaven,Marshall Islands,2296055729350325,"82871 Teresa Shoals Apt. 566, Port Michelemouth, ND 27397",2023-08-07,2023-08-22,Active,6,Frequent Shopper,Lake Laura,Organic Search,2023-08-25,Monthly,EducationalTales,Books,Educational,365,2022-03-18,7,5,Me add plan white trade should.
1049,Vincent Phillips,70,F,Katieport,Senegal,2590416880465265,"828 Crawford Trail, New Kevinmouth, FM 34757",2022-05-21,2022-08-07,Churned,14,High Value,Savagefort,Organic Search,2022-11-01,Rarely,PhoneMaster,Electronics,Phone,-31,2022-03-31,-1,-1,Doctor ahead most word whom.
505,Katie Jones,150,F,Lake Jonathanberg,Netherlands Antilles,2567981339140107,"5411 Kristi Locks, Jennifertown, AZ 34678",2022-09-17,2022-10-08,Churned,4,Occasional Shopper,North Travis,Referral,2022-11-18,Yearly,ProJacket,Clothing,Jacket,-23,2022-08-03,-2,5,Into whom foreign.
1398,Shelia Hays,27,M,Lake Jodi,Nigeria,2706175923663176,"5990 Crawford Flats Suite 532, North Melissaborough, WA 83779",2021-12-10,2023-08-04,Active,1,Occasional Shopper,North Tylerton,Referral,2023-08-25,Monthly,FictionGuide,Books,Fiction,174,2023-01-14,-4,0,Practice win consider score without side well relationship.
1255,Joan Watts,2,F,Port Penny,Niue,2720243958931520,"291 Greg Place Suite 871, Josephburgh, PA 98612",2022-12-08,2022-12-29,Churned,12,High Value,East Robert,Referral,2023-02-08,Yearly,TableDeluxe,Furniture,Table,-22,2021-03-19,2,5,Range PM teach.
405,Cory Strickland,-3,M,Nelsonchester,Armenia,2222872992565192,"654 Debra Shores Apt. 878, New Paulburgh, DC 19423",2022-04-01,2022-12-30,Churned,6,Frequent Shopper,Port Katherine,Paid Ads,2023-05-31,Yearly,VegetablesBurst,Grocery,Vegetables,478,2022-07-31,-3,6,Let either mouth friend.
317,Randy Jackson,4,M,Andrewchester,Gambia,5366040321256235,"860 Kenneth Courts, Stacieberg, WA 31240",2023-06-19,2023-06-22,Active,5,Occasional Shopper,Chadland,Referral,2023-07-18,Yearly,LaptopPro,Electronics,Laptop,-99,2020-12-19,9,2,Because future right ask save suffer three group.
183,Christopher Cox,99,M,West Benjamin,Martinique,2242260602537098,"193 Lewis Avenue, West Dianaview, MI 64862",2021-09-26,2022-09-16,Churned,10,Frequent Shopper,West Peggy,Referral,2023-06-19,Yearly,The Art of Educational,Books,Educational,944,2023-07-10,-3,1,Car century smile.
1120,Philip May,150,F,West Brianfort,Mismatched Country,2250576235701416,"769 Lawrence Ridges Apt. 265, Jaredchester, NJ 43927",2023-01-27,2023-06-19,Active,9,Frequent Shopper,Gonzalesville,Organic Search,2023-07-12,Yearly,,Furniture,Table,267,2022-10-17,-2,2,Information number high tree down majority.
1389,Martin Quinn,150,M,Cynthiachester,Saint Vincent and the Grenadines,2636233732979807,"19128 Mccall Island Apt. 935, Jessicaside, TN 62859",2022-10-28,2022-11-28,Churned,4,Occasional Shopper,Georgeborough,Paid Ads,2023-04-22,Yearly,ProPants,Clothing,Pants,532,2020-09-26,-4,-1,Event include red follow state mention good.
609,David Underwood,4,F,Amyland,Malaysia,2409967192886045,"4028 Lori Lodge, Cherylton, LA 51371",2023-01-10,2023-04-17,Churned,1,Occasional Shopper,Reneemouth,Referral,2023-07-10,Yearly,SnacksBurst,Grocery,Snacks,-68,2022-06-29,3,6,Tree property him ready prevent travel weight green.
626,Ryan Charles,5,M,South Wanda,Jordan,2299003940959489,"PSC 7800, Box 0850, APO AP 76081",2023-07-15,2023-08-18,Active,10,Frequent Shopper,Bishopmouth,Organic Search,2023-08-25,Monthly,BeveragesBurst,Grocery,Beverages,-45,2023-01-23,8,4,Stuff yeah clear land suggest.
485,Thomas Gonzalez,52,F,South Douglas,Lithuania,2226210403666588,"2577 Bonnie Flats, Lake Lauraside, NM 50357",2022-08-05,2023-06-22,Active,5,Occasional Shopper,Lake Erin,Organic Search,2023-06-23,Yearly,UltraSpeaker,Electronics,Speaker,314,2020-12-26,7,0,Unit kitchen you ball season hot bring.
278,Carol Moore,4,M,Vaughanville,Macao,2270677148545563,"024 Cook Lakes Suite 337, East Bethany, GU 55122",2023-07-09,2023-08-08,Active,15,High Value,Kevintown,Referral,2023-08-17,Monthly,FictionTales,Books,Fiction,665,2022-03-03,-3,1,Use how big.
630,Tyler Mcguire,150,F,North Claire,Finland,5367242517013128,"97982 Joanna Underpass Suite 648, East Patrickshire, CO 72353",2023-05-10,2023-08-02,Active,14,High Value,Jeffville,Organic Search,2023-08-03,Monthly,JacketMaster,Clothing,Jacket,215,2021-02-08,4,2,Likely most common process for hit.
20,Kendra Walton,69,M,Hollyburgh,Finland,2253575725031281,"85598 Randall Harbors Apt. 620, Port Joelshire, ID 58174",2021-12-05,2022-02-18,Churned,15,High Value,New Jeffrey,Organic Search,2023-05-24,Rarely,,Electronics,Speaker,107,2021-11-13,10,1,Least teacher indicate assume case.
170,Garrett Harris MD,-3,M,Port Lindsay,North Macedonia,5472320215058710,"13263 Scott Island Apt. 283, Annahaven, FM 95508",2022-12-09,2023-02-22,Churned,2,Occasional Shopper,New Laurashire,Paid Ads,2023-07-15,Yearly,PhonePro,Electronics,Phone,-16,2021-10-20,6,4,Effect military these quickly.
901,Larry Turner,150,M,Lake Jessica,Isle of Man,5593532587744461,"54858 Patricia Route Suite 983, Lake Coltonland, OR 58058",2023-08-03,2023-08-14,Active,2,Occasional Shopper,South Aaron,Organic Search,2023-08-24,Monthly,ComfortChair,Furniture,Chair,655,2022-06-20,2,2,Note teach energy drug physical.
1039,Allison Gomez,-2,M,Barneshaven,Guam,2707525562133007,"70695 Debra Gateway Suite 501, West Jennifer, MH 27194",2022-05-02,2022-09-13,Churned,5,Occasional Shopper,East Josephview,Organic Search,2023-04-22,Yearly,FictionGuide,Books,Fiction,-91,2021-10-07,2,6,Senior shoulder situation difference.
176,Veronica Garcia,4,F,New Glenn,French Southern Territories,2260128267760239,"650 Adam Circles Suite 580, New Deborah, AL 73577",2022-04-30,2022-10-16,Churned,10,Frequent Shopper,Mistyville,Referral,2022-10-16,Yearly,FictionGuide,Books,Fiction,-74,2021-05-08,-3,1,Manage travel program.
327,Scott Trujillo DDS,52,M,South Jason,Northern Mariana Islands,2228472877687122,"16814 Andre Stravenue, Josemouth, MN 76411",2022-11-12,2023-06-08,Active,2,Occasional Shopper,Galvanport,Organic Search,2023-07-02,Yearly,ComfortSofa,Furniture,Sofa,-97,2020-10-20,2,3,Blood record through sit.
706,Ruben Garcia,150,F,Bryanthaven,Tanzania,5534364796327561,"301 Steven Knolls Suite 429, Gabrielstad, MA 54130",2022-09-08,2023-01-20,Churned,6,Frequent Shopper,Johnberg,Paid Ads,2023-07-06,Yearly,SnacksBurst,Grocery,Snacks,863,2023-03-02,8,-1,Without need serve may.
1222,Lauren Acosta,150,M,Bryanton,Hungary,2236405486185039,"021 Shea Mill, West Russell, AZ 51153",2023-02-07,2023-03-02,Churned,5,Occasional Shopper,Austinchester,Referral,2023-06-16,Yearly,The Art of Non-fiction,Books,Non-fiction,-6,2022-01-22,10,-1,World prepare too accept.
470,Randy West,150,F,North Jennifer,Dominica,2713342372033324,"USNV Norton, FPO AP 01982",2023-08-12,2023-08-22,Active,11,High Value,West Jessicaton,Paid Ads,2023-08-25,Monthly,VegetablesBurst,Grocery,Vegetables,175,2022-01-30,-5,5,Door we we four surface choose.
1430,Taylor Cooper,150,F,North Stephanieborough,Greece,2528352442448928,"1232 Wilkins Crossroad Suite 298, New Heather, DE 82238",2021-10-26,2021-11-12,Churned,2,Occasional Shopper,North Larryport,Paid Ads,2022-01-26,Rarely,The Art of Fiction,Books,Fiction,682,2022-08-21,7,2,Production them onto play war class knowledge.
266,Rachel Hood,97,M,North Davidchester,Gambia,2238148616173685,"342 Katherine Row Suite 386, Monicachester, AK 39364",2022-02-24,2022-07-05,Churned,2,Occasional Shopper,East Douglasstad,Referral,2023-06-04,Rarely,FreshVegetables,Grocery,Vegetables,849,2023-02-10,-5,6,Relationship throw from run glass short.
615,Katherine Williams,5,F,West Samuel,Sao Tome and Principe,2700296547004302,"93798 Willis Stravenue Suite 915, South Annettehaven, PA 18922",2023-05-24,2023-08-20,Active,4,Occasional Shopper,Hernandezmouth,Referral,2023-08-22,Monthly,SpeakerPro,Electronics,Speaker,-2,2021-04-14,0,0,Cost mission beat industry why season civil.
130,Monique Perez,10,F,North Jasonland,Liberia,2411377077111319,"404 Sarah Flats, South Josephhaven, FM 06126",2023-06-19,2023-08-20,Active,2,Occasional Shopper,Robbinschester,Paid Ads,2023-08-25,Monthly,FictionTales,Books,Fiction,502,2022-03-02,8,-1,Three more human for industry president student.
865,Debra Nelson,150,M,Lake Vanessaview,Comoros,2285923410834852,"26418 Bernard Pine Apt. 910, Port Zacharyburgh, MS 35515",2023-07-06,2023-07-26,Active,7,Frequent Shopper,West Loriville,Referral,2023-08-17,Yearly,SofaPlus,Furniture,Sofa,354,2023-02-06,-2,1,News store population hour accept system sign.
1443,Sarah Campbell,99,M,Thorntonchester,Turkmenistan,2551603615378643,"PSC 1096, Box 1427, APO AP 33733",2022-02-02,2023-03-18,Churned,3,Occasional Shopper,West Dianehaven,Referral,2023-07-20,Yearly,Non-fictionTales,Books,Non-fiction,444,2021-02-04,-5,3,Project hand stand area mention.
1362,Linda Miller,-5,M,Lake Keithberg,Canada,2291667686586405,"493 Ricky Land Apt. 752, Stevenberg, CO 64072",2023-02-26,2023-03-28,Churned,3,Occasional Shopper,Edwardsbury,Referral,2023-06-18,Yearly,FreshSnacks,Grocery,Snacks,382,2020-08-31,6,5,New might nor medical.
1385,Monica Lopez,85,F,Robertsbury,Tunisia,5395660776871686,"886 Scott Isle, Kennethshire, TN 43512",2022-07-06,2023-02-18,Churned,10,Frequent Shopper,Lindaborough,Referral,2023-06-20,Yearly,ShirtFits,Clothing,Shirt,-24,2021-12-20,8,4,Of likely myself tell space as.
489,Shane Brown,150,M,Hendrickshaven,British Indian Ocean Territory (Chagos Archipelago),2711869086771445,"124 Camacho Lock, Waltersview, GA 58711",2023-03-26,2023-03-27,Churned,4,Occasional Shopper,Andrewborough,Paid Ads,2023-04-07,Yearly,MegaLaptop,Electronics,Laptop,-6,2023-08-17,1,3,History local behind general million.
606,Amanda Rice,22,M,Millerton,Antarctica (the territory South of 60 deg S),2292602918753571,"16615 Tina Cape, South Brian, PA 29044",2022-10-05,2023-08-15,Active,4,Occasional Shopper,South Joshuabury,Organic Search,2023-08-20,Monthly,The Art of Non-fiction,Books,Non-fiction,-77,2023-06-23,10,0,Citizen write decade person hear eye.
1217,Paul White,150,M,Mcclainmouth,Israel,5267301751701441,"PSC 3308, Box 2774, APO AA 20515",2022-11-17,2023-07-06,Active,1,Occasional Shopper,Alyssaview,Referral,2023-08-18,Yearly,VegetablesBurst,Grocery,Vegetables,-35,2023-03-19,3,3,Fly focus among issue statement.
1164,Katrina Reyes,150,F,Keithland,Korea,2720869959839799,"448 John Circles, East John, CT 99823",2022-08-14,2022-11-07,Churned,10,Frequent Shopper,Alexandrahaven,Organic Search,2023-01-03,Yearly,SpeakerPro,Electronics,Speaker,700,2022-05-03,-2,1,Sing mother together cold leader discussion special.
416,Barbara Peterson,86,F,South Lisa,Estonia,2243318840955420,"069 Andrew Orchard, Lake Jasmineborough, GU 56170",2022-07-01,2023-05-25,Churned,7,Frequent Shopper,Cherylhaven,Paid Ads,2023-06-01,Yearly,TastySnacks,Grocery,Snacks,-31,2022-09-10,1,-1,Ever scene expect authority.
152,Micheal Colon,150,M,Russellberg,Netherlands Antilles,2710075714409223,"383 James Meadows, Amandaton, MH 23641",2022-10-18,2023-05-03,Churned,3,Occasional Shopper,New Kathleen,Paid Ads,2023-05-22,Yearly,TableDeluxe,Furniture,Table,-69,2023-06-04,-1,5,Box realize enter especially most do.
889,Christopher Preston,4,F,Mccallburgh,Faroe Islands,5378650958022563,"44859 Schmidt Divide Suite 824, Lake Williamstad, AS 56197",2022-01-17,2022-01-28,Churned,2,Occasional Shopper,Port Jessicabury,Referral,2022-08-08,Rarely,FictionTales,Books,Fiction,-73,2022-04-12,-5,-1,Hospital idea prepare ever lose security four.
849,Lauren Hawkins DVM,41,F,West Monica,Kenya,2262764637177866,"7298 Cunningham Key Apt. 925, New Matthew, AR 96816",2022-08-17,2023-02-06,Churned,3,Occasional Shopper,North Drewtown,Paid Ads,2023-02-13,Yearly,The Art of Non-fiction,Books,Non-fiction,850,2022-11-10,5,6,Trial culture movement must personal us.
279,Cassandra Moore,-1,M,Loveborough,Bosnia and Herzegovina,5296457766729606,"79724 Cindy Causeway, Jennystad, KY 26060",2023-01-06,2023-07-27,Active,12,High Value,Theresaport,Paid Ads,2023-08-05,Yearly,FreshVegetables,Grocery,Vegetables,-77,2020-10-12,0,2,There still class treatment talk wife.
1034,Michael Richardson,86,M,Whiteborough,Egypt,2542966081504162,"2961 James Walk, Stevensonhaven, ID 68796",2023-03-21,2023-06-20,Active,4,Occasional Shopper,West Mariachester,Organic Search,2023-07-04,Yearly,LaptopMaster,Electronics,Laptop,-5,2021-01-15,10,3,Suggest according education.
269,Cheryl White,2,F,South Brendan,India,2711386128621074,"16670 Chris Cliff Apt. 373, Paynefort, OK 33923",2022-06-04,2022-11-07,Churned,9,Frequent Shopper,Norrisshire,Organic Search,2022-11-27,Yearly,EducationalTales,Books,Educational,-18,2021-03-27,9,1,Actually four save similar key view knowledge.
96,Madison Mooney,37,F,West Kevinmouth,Croatia,2709286589909253,"173 Dorothy Village, Dannymouth, OR 02533",2022-10-14,2022-12-30,Churned,7,Frequent Shopper,Lewisberg,Paid Ads,2023-06-22,Yearly,SpeakerPro,Electronics,Speaker,-90,2022-03-02,-2,0,Up window thing nation eye thousand.
210,Kyle Mckenzie,39,F,Beckerfurt,Mauritius,2708156653192451,"5113 Michael Parkways Apt. 683, Smithborough, MI 94569",2022-12-14,2023-03-31,Churned,5,Occasional Shopper,Lake Janetburgh,Organic Search,2023-07-04,Yearly,EducationalTales,Books,Educational,-74,2021-11-03,-3,1,Now economic develop physical there budget.
569,Dr. Michael Sanford,3,F,Lake Taylormouth,Honduras,2361742691882043,"02656 Hansen Crescent Suite 191, Port Rebecca, WY 54868",2023-05-11,2023-05-17,Churned,2,Occasional Shopper,Parkerfort,Referral,2023-07-20,Yearly,The Art of Non-fiction,Books,Non-fiction,-33,2021-07-09,0,3,Lead yet piece build low table.
1450,Scott Hester,4,F,Port Michael,Bhutan,2243675650389671,"97561 Gregory Corner, North Edwardtown, MH 68786",2023-05-01,2023-08-15,Active,13,High Value,East Stephaniemouth,Paid Ads,2023-08-23,Monthly,Non-fictionTales,Books,Non-fiction,414,2022-01-21,-1,0,Discuss base require question exist employee voice before.
871,Johnny Johnson,2,M,New Joseph,Libyan Arab Jamahiriya,2292909027272207,"005 Anderson Estate, Port Donnafort, IA 65657",2023-05-31,2023-08-05,Active,4,Occasional Shopper,Courtneyport,Referral,2023-08-22,Monthly,VegetablesBurst,Grocery,Vegetables,246,2022-02-03,8,2,Beat show include break fall support walk doctor.
532,Sonya Palmer,150,F,South Haileyfurt,Algeria,2288949558821952,"07194 Warren Cliffs, Bergshire, AR 61898",2023-03-17,2023-08-23,Active,14,High Value,South Robertastad,Organic Search,2023-08-23,Monthly,ShirtWear,Clothing,Shirt,-79,2021-10-13,5,0,Series majority project image rest.
1447,Crystal Mills,150,F,West Ricardo,Norway,2706857663529333,"6939 Campbell Alley, Julietown, MD 56816",2023-04-21,2023-05-25,Churned,2,Occasional Shopper,Sabrinaport,Organic Search,2023-06-22,Yearly,ShirtWear,Clothing,Shirt,305,2021-09-23,3,2,Picture success size.
1356,Joseph Ward,29,F,Leport,Swaziland,5538925922479512,"386 Carpenter Plains Suite 879, Myersstad, OH 26361",2022-07-26,2022-07-27,Churned,2,Occasional Shopper,Martinezmouth,Paid Ads,2022-10-05,Rarely,SofaPlus,Furniture,Sofa,-67,2023-06-12,5,2,Star finish rather white capital.
1099,Zachary Scott,-1,M,Lake Tony,Cote d'Ivoire,5196027125317780,"278 Kevin Loop, Lake Ashley, CA 49302",2023-06-18,2023-07-26,Active,12,High Value,Fisherport,Referral,2023-08-04,Yearly,ProShirt,Clothing,Shirt,-46,2020-09-06,4,5,Also vote environment remain safe.
